topic,event_id,label,tweet_id,text,clean,toxicity,flag_0.5,flag_0.7,flag_0.8,has_hotspot
Ukraine,EN04,Other,1511457252154224647,"@denismuto21 @Arslon_Xudosi @oryxspioenkop You can translate this article, which shows exact parallels to the Russian war doctrine today in Ukraine. 

Russia does not care about their soldiers and just throws anything at the enemy. 

Use translate. 

235🇷🇺 tank losses vs 5🇩🇪 losses in one battle. 

https://t.co/SSInI6DS83","You can translate this article, which shows exact parallels to the Russian war doctrine today in Ukraine. Russia does not care about their soldiers and just throws anything at the enemy. Use translate. 235🇷🇺 tank losses vs 5🇩🇪 losses in one battle.",0.95,1,1,1,True
Ukraine,EN07,True,1498339310499680265,"@John___Dollar @Newsweek Anastasiia Lenna on Instagram said ""I don't do any propaganda except showing that our woman of Ukraine - strong, confident and powerful."" 

""I am not a military, just a woman, just normal human. Just a person, like all people of my country. I am also a airsoft player for years.""","Anastasiia Lenna on Instagram said ""I don't do any propaganda except showing that our woman of Ukraine - strong, confident and powerful."" ""I am not a military, just a woman, just normal human. Just a person, like all people of my country. I am also a airsoft player for years.""",0.8745600000000001,1,1,1,True
Ukraine,EN10,Other,1500859254894473221,"🇷🇺 Listen to his speech from 2013 where Putin speaks out against pedophilia and Satan. 

He has also ended the Rothschild’s control over Russia by nationalizing the Russian centralized bank. And banned food with GMO’s. 

Is this why the elite hate him so much?

1 https://t.co/rbc2xnrAwL",🇷🇺 Listen to his speech from 2013 where Putin speaks out against pedophilia and Satan. He has also ended the Rothschild’s control over Russia by nationalizing the Russian centralized bank. And banned food with GMO’s. Is this why the elite hate him so much? 1,0.95,1,1,1,True
Ukraine,EN10,False,1508487948374839300,"Smart move. 

Putin has Banned Rothschild and His New World Order Banking Cartel Family from Entering Russian Territory | CSGlobe https://t.co/DQJWjbgZ5g",Smart move. Putin has Banned Rothschild and His New World Order Banking Cartel Family from Entering Russian Territory | CSGlobe,0.92208,1,1,1,True
Ukraine,EN06,True,1505060120757211143,"@risemelbourne @Resist_05 Staged Scripted War? So innocent people can die and their livelihoods decimated.Your use of the term ""scripted"" loosley to infer that Ukraine citizens are part of a well thought out engineered crafted artificial plot and the many deaths and blood shed is fake ?","Staged Scripted War? So innocent people can die and their livelihoods decimated.Your use of the term ""scripted"" loosley to infer that Ukraine citizens are part of a well thought out engineered crafted artificial plot and the many deaths and blood shed is fake ?",0.95,1,1,1,True
Ukraine,EN04,Other,1505051579287695363,Henglong RC Tank 1/16 Scale Russian T90 3938 Metal Tracks Sprocket Idlers Wheels https://t.co/VAmklOpkGS eBay https://t.co/u9Eq1NiQaF,Henglong RC Tank 1/16 Scale Russian T90 3938 Metal Tracks Sprocket Idlers Wheels eBay,0.95,1,1,1,True
Ukraine,EN06,True,1510356408981614595,@ViktoriiaUAH these are real war crimes NOT the staged filmed supposed Ukr shooting the legs of Russian POW's these are non combatant civilians being slaughtered in the streets for no reason! except to feed the Russian savagery,these are real war crimes NOT the staged filmed supposed Ukr shooting the legs of Russian POW's these are non combatant civilians being slaughtered in the streets for no reason! except to feed the Russian savagery,0.95,1,1,1,True
Ukraine,EN10,Other,1511481525342294018,@Reuters Only a total ban on imports of Russian oil/gas etc will stop Putin. Without this revenue his military will dwindle and collapse. Europe needs to take a deep breath and do the right thing.,Only a total ban on imports of Russian oil/gas etc will stop Putin. Without this revenue his military will dwindle and collapse. Europe needs to take a deep breath and do the right thing.,0.95,1,1,1,True
Ukraine,EN06,Other,1511493677545312262,Israel accuses Russia of war crimes. Israel have been killing innocent Palestinians for decades now . The same war crime Russians are doing in Ukraine . Why isn't Israeli are called out for their war crimes ?  #Genocide #WarCrime,Israel accuses Russia of war crimes. Israel have been killing innocent Palestinians for decades now . The same war crime Russians are doing in Ukraine . Why isn't Israeli are called out for their war crimes ? Genocide WarCrime,0.95,1,1,1,True
Ukraine,EN09,True,1508260664795611138,"@AdamKinzinger The total dumbass that believed Sam Hyde was the Ghost of Kyiv has something to say, guys","The total dumbass that believed Sam Hyde was the Ghost of Kyiv has something to say, guys",0.7942400000000001,1,1,0,True
Ukraine,EN03,False,1510871133519712258,"@ArnoldT44074853 @Starxxx99791775 @MartyBritts @ShivaTiwari9305 @mfa_russia @RusEmbIndia_Ru @IndEmbMoscowRus @rusintrade @AmbRus_India @IndEmbMoscow @RusEmbIndia @IndianDiplomacy @DrSJaishankar @MEAIndia @IndiaUNNewYork not past happening today to in yeman. UK US funding the arab . start questioning your gov for their sins. Ukraine committed genocide in russian ethinic people in donbas.
Russia committing genocide in ukraine now.
all government should be brought to justice if you ask me",not past happening today to in yeman. UK US funding the arab . start questioning your gov for their sins. Ukraine committed genocide in russian ethinic people in donbas. Russia committing genocide in ukraine now. all government should be brought to justice if you ask me,0.95,1,1,1,True
Ukraine,EN08,Other,1501994575119847436,"@jnkshort @JNKSNS Like Donald Trump and Vladmir Putin.  These people are criminals/traitors to this planet and should not be admired.  Heck, did you even know that Hitler won Time magazine person of the year?  Real life villains should not be honored or rewarded;  they should be held in contempt.","Like Donald Trump and Vladmir Putin. These people are criminals/traitors to this planet and should not be admired. Heck, did you even know that Hitler won Time magazine person of the year? Real life villains should not be honored or rewarded; they should be held in contempt.",0.95,1,1,1,True
Ukraine,EN04,False,1503872213371478018,@XSovietNews Ukraine listed a Russian tank on ebay. I asked if they could list the full convoy :-/,Ukraine listed a Russian tank on ebay. I asked if they could list the full convoy :-/,0.95,1,1,1,True
Ukraine,EN03,False,1510849586801233921,"@OlgaNYC1211 Genocide! Oh, you must be talking about the Ukraine national Guard bombing &; attacking the #Donbas area for 7+ years. Killing over 15,000 civilians. The azov battalion &; right sector have destroyed any credibility in the Ukraine due to the U.S gov that organized a coup in 2014","Genocide! Oh, you must be talking about the Ukraine national Guard bombing &; attacking the Donbas area for 7+ years. Killing over 15,000 civilians. The azov battalion &; right sector have destroyed any credibility in the Ukraine due to the U.S gov that organized a coup in 2014",0.95,1,1,1,True
Ukraine,EN02,True,1499738855079088132,"If MSM has resorted to using old videos, cgi and footage from a video game (Arma 3) for their Ukraine/Russia propaganda, why would you believe their narrative? Watch Taiwan next.","If MSM has resorted to using old videos, cgi and footage from a video game (Arma 3) for their Ukraine/Russia propaganda, why would you believe their narrative? Watch Taiwan next.",0.8666400000000001,1,1,1,True
Ukraine,EN05,False,1509401087119405057,"@carlbildt Putin has to do what has to be done and so far, he is succeeding . #Zelensky fled the country to #Poland last night and this heralds a great victory for Putin. Regrettably, your Western media is censored on news from the war in Ukraine","Putin has to do what has to be done and so far, he is succeeding . Zelensky fled the country to Poland last night and this heralds a great victory for Putin. Regrettably, your Western media is censored on news from the war in Ukraine",0.95,1,1,1,True
Ukraine,EN01,False,1499218098393600000,"Read the Official statement by the Russian Embassy in #Canada...
required reading for anyone who wants to have an informed decision. #USA https://t.co/Y8g5FNAVxi",Read the Official statement by the Russian Embassy in Canada... required reading for anyone who wants to have an informed decision. USA,0.95,1,1,1,True
Ukraine,EN01,Other,1506068323477463040,@Reuters Is their any Russian Embassy in Europe publishing statement recently to comdmning the media ? Here in Canada today the Russia maid a statement about the Russian journalist been released by the Russian authorities,Is their any Russian Embassy in Europe publishing statement recently to comdmning the media ? Here in Canada today the Russia maid a statement about the Russian journalist been released by the Russian authorities,0.95,1,1,1,True
Ukraine,EN03,False,1511392564892553218,@therealarekn The genocide was happening in Donbas. Russia stepped in to prevent Azov slaughtering ethnically Russian Ukraine citizens. This war is ugly. I support peaceful solutions. Zelensky wants total victory and expects the West to do the dirty work for him,The genocide was happening in Donbas. Russia stepped in to prevent Azov slaughtering ethnically Russian Ukraine citizens. This war is ugly. I support peaceful solutions. Zelensky wants total victory and expects the West to do the dirty work for him,0.95,1,1,1,True
Ukraine,EN03,Other,1511085529856561152,"&gt; UKRAINE gov documented in UN right reports as having committed most of the 14000 violations/murder in donbas
&gt; ukraine then claims genocide of a thousand people.

ZZZZZZZZZZZZZZZZZZZZ",&gt; UKRAINE gov documented in UN right reports as having committed most of the 14000 violations/murder in donbas &gt; ukraine then claims genocide of a thousand people. ZZZZZZZZZZZZZZZZZZZZ,0.95,1,1,1,True
Ukraine,EN10,Other,1511492721654915073,"I fail to understand, twitter banning Trump for Jan 6th riot. 

But, failed to ban Putin for starting war and killing thousands of innocents.

What’s the logic on that?

#Trump #Putin #Jan6thInsurrection 
#Ukraine️ #UkraineRussiaWar #Twitter #banned #injustice @jack","I fail to understand, twitter banning Trump for Jan 6th riot. But, failed to ban Putin for starting war and killing thousands of innocents. What’s the logic on that? Trump Putin Jan6thInsurrection Ukraine️ UkraineRussiaWar Twitter banned injustice",0.95,1,1,1,True
Ukraine,EN06,False,1504555677238411271,@CNN THERE IS NO WAR IN UKRAINE. Prove me wrong with REAL footage not staged propaganda.,THERE IS NO WAR IN UKRAINE. Prove me wrong with REAL footage not staged propaganda.,0.95,1,1,1,True
Ukraine,EN02,True,1499304833584484355,"🚨#FakeNewsAlert- Arma-3 video game visuals shared as live video of war between Russia and Ukraine✅#RussianUkrainianWar

Read below👇
https://t.co/jzIH07bvTz
(16/n)",🚨FakeNewsAlert- Arma-3 video game visuals shared as live video of war between Russia and Ukraine✅RussianUkrainianWar Read below👇 (16/n),0.95,1,1,1,True
Ukraine,EN04,False,1503145779023814660,Oi Ebay - WTF!!! I bid on a Russian T72 tank listed by a Ukraine farmer (He found it in his field) and on checking the status - they removed the listing!!!,Oi Ebay - WTF!!! I bid on a Russian T72 tank listed by a Ukraine farmer (He found it in his field) and on checking the status - they removed the listing!!!,0.95,1,1,1,True
Ukraine,EN01,Other,1511111874045165569,"@JustinTrudeau @NATO 1/ 1. Empty Canada's arsenals of ""all"" appropriate weapons systems and send them to Ukraine for it's current defense and future offensive plans. 
2. Recall our Ambassador and all Canadian embassy personnel from Moscow.
3. Expel Russian Ambassador and all his embassy personnel","1/ 1. Empty Canada's arsenals of ""all"" appropriate weapons systems and send them to Ukraine for it's current defense and future offensive plans. 2. Recall our Ambassador and all Canadian embassy personnel from Moscow. 3. Expel Russian Ambassador and all his embassy personnel",0.95,1,1,1,True
Ukraine,EN07,False,1498321765373603845,"She is Miss Ukraine Anastasiia Lenna. Ukraine has 36,000 women serving in the military. It has one of the largest number of women serving in active combat roles. #Zelensky #UkraineUnderAttack #UkraineRussiaWar https://t.co/zG5vvJGAmO https://t.co/quRwrr4S6v","She is Miss Ukraine Anastasiia Lenna. Ukraine has 36,000 women serving in the military. It has one of the largest number of women serving in active combat roles. Zelensky UkraineUnderAttack UkraineRussiaWar",0.95,1,1,1,True
Ukraine,EN05,False,1509413669532225536,@KenRoth #Zelensky fled to #Poland last night... heralding an outright victory for #Putin . And .....there are no #Western journalists in #Ukraine,Zelensky fled to Poland last night... heralding an outright victory for Putin . And .....there are no Western journalists in Ukraine,0.95,1,1,1,True
Ukraine,EN05,False,1508352693017841665,"-The elites of Ukraine have already fled the country.
-Zelensky is in NATO bunker in Poland.
-People continue to run out of country.
-Neo-Nazi Fascists also want to flee, but where and how?","-The elites of Ukraine have already fled the country. -Zelensky is in NATO bunker in Poland. -People continue to run out of country. -Neo-Nazi Fascists also want to flee, but where and how?",0.95,1,1,1,True
Ukraine,EN01,False,1505453143311626244,"@TibetPeople To quote Russian Embassy in Canada - ""Russia is not starting wars.  Russia is ending them.""  Those who knows what's REALLY happening in Ukraine, would see the truth of that statement.  I suggest to stop accepting @joebiden's warmongering rhetoric &; LISTEN to what Putin is saying.","To quote Russian Embassy in Canada - ""Russia is not starting wars. Russia is ending them."" Those who knows what's REALLY happening in Ukraine, would see the truth of that statement. I suggest to stop accepting 's warmongering rhetoric &; LISTEN to what Putin is saying.",0.95,1,1,1,True
Ukraine,EN03,Other,1511490028647718913,"@KyivIndependent @NATO HELP Ukraine. This must stop! WE MUST STOP RUSSIA. There must be a way to throw out Russians from occupied territories, including Donbas and Crimea","HELP Ukraine. This must stop! WE MUST STOP RUSSIA. There must be a way to throw out Russians from occupied territories, including Donbas and Crimea",0.95,1,1,1,True
Ukraine,EN01,False,1499209556496244736,"A statement yesterday from the Russian Embassy in Canada. 
VERY IMPORTANT TO READ AND UNDERSTAND. https://t.co/WPuDXoQ3MZ",A statement yesterday from the Russian Embassy in Canada. VERY IMPORTANT TO READ AND UNDERSTAND.,0.95,1,1,1,True
Ukraine,EN01,Other,1502053408127213568,Statement from Russia embassy in Canada #skpoli #cdnpoli #UkraineWar #yxe #yqr https://t.co/pxLTsfEAvk,Statement from Russia embassy in Canada skpoli cdnpoli UkraineWar yxe yqr,0.95,1,1,1,True
Ukraine,EN08,Other,1511491080834981897,"@UNHumanRights  Past time to execute a plan against putin and anyone following his lead. Putin is hitler and you need to take the lead or get out of the way. Russia is weak do not follow be tbe leaders we all pay you to be. Excusses dont work, action shows resolve. Do It Now","Past time to execute a plan against putin and anyone following his lead. Putin is hitler and you need to take the lead or get out of the way. Russia is weak do not follow be tbe leaders we all pay you to be. Excusses dont work, action shows resolve. Do It Now",0.94376,1,1,1,True
Ukraine,EN01,Other,1504117599508045824,"A statement from the Russian embassy in Canada...

The Canadian government is run by a bunch of Communist-Nazis. 

That's a fact, not an opinion.","A statement from the Russian embassy in Canada... The Canadian government is run by a bunch of Communist-Nazis. That's a fact, not an opinion.",0.95,1,1,1,True
Ukraine,EN02,Other,1511475678432186369,"Poor 🇺🇦 old man bringing a 🇷🇺 in Mariupol.
This old man lost everything, but keep smilling and hopping for better days.😔
#Ukraine #UkraineRussiaWar #war #WARINUKRAINE #Russia #Russian #Russie #Putin #Zelensky #Azov https://t.co/Jl9Z6l0nry","Poor 🇺🇦 old man bringing a 🇷🇺 in Mariupol. This old man lost everything, but keep smilling and hopping for better days.😔 Ukraine UkraineRussiaWar war WARINUKRAINE Russia Russian Russie Putin Zelensky Azov",0.95,1,1,1,True
Ukraine,EN01,Other,1499320193885036544,"Statement from Russian Embassy in Canada:
“Russia continues its special military operation to demilitarize and denazify Ukraine…”
“Russia is not starting wars. Russia is ending them.” https://t.co/9KD5RWrMbg",Statement from Russian Embassy in Canada: “Russia continues its special military operation to demilitarize and denazify Ukraine…” “Russia is not starting wars. Russia is ending them.”,0.95,1,1,1,True
Ukraine,EN05,False,1508014200655945731,"Ukrainian politicians trying to flee with suitcases of cash, Ukrainian soldiers abandoning their positions &; equipment. Azov Nazis trying to flee disguised as woman, Zelensky has fled to Poland, captured Azov commanders being walked through streets meanwhile MSM spins it 180°","Ukrainian politicians trying to flee with suitcases of cash, Ukrainian soldiers abandoning their positions &; equipment. Azov Nazis trying to flee disguised as woman, Zelensky has fled to Poland, captured Azov commanders being walked through streets meanwhile MSM spins it 180°",0.95,1,1,1,True
Ukraine,EN01,Other,1499522236725747725,A statement from the Russian Embassy in Canada: “Russia is not starting wars. Russia is ending them. “ https://t.co/pPtZQMi95i,A statement from the Russian Embassy in Canada: “Russia is not starting wars. Russia is ending them. “,0.95,1,1,1,True
Ukraine,EN01,False,1499181872684933120,Statement from the Russian Embassy of Canada https://t.co/ywecEkHUJI,Statement from the Russian Embassy of Canada,0.95,1,1,1,True
Ukraine,EN09,Other,1511485922809946113,"Ghost of Kyiv OUT NOW. LINK IN BIO #music #newartist #newmusic #newsong #song 
#rap #newrapmusic #beats #drake #2022rap #2022music #2022newmusic#2022newrapmusic #meme #mememusic #yeat #kankan #kencarson #ssgkobe #kayflock #drillmusic #newyork https://t.co/Iq39SYDG9d",Ghost of Kyiv OUT NOW. LINK IN BIO music newartist newmusic newsong song rap newrapmusic beats drake 2022rap 2022music 2022newmusic2022newrapmusic meme mememusic yeat kankan kencarson ssgkobe kayflock drillmusic newyork,0.8956000000000001,1,1,1,True
Ukraine,EN04,True,1504006308378337281,"While this photograph does appear to show a Russian T-72 tank, this picture has been online since at least 2010. https://t.co/NYXlp74vor","While this photograph does appear to show a Russian T-72 tank, this picture has been online since at least 2010.",0.95,1,1,1,True
Ukraine,EN05,Other,1511098772977336320,"@theserfstv Zelensky has repeatedly criticized Orbán's policies,  referring to its government as a ""Russian branch in Europe"" while urging EU leaders to ""stop listening to the excuses of Budapest.""

#ExtremeRight Poland' Duda is helping Ukraine, Orban is bombing it.

https://t.co/Kd19WaCWfE","Zelensky has repeatedly criticized Orbán's policies, referring to its government as a ""Russian branch in Europe"" while urging EU leaders to ""stop listening to the excuses of Budapest."" ExtremeRight Poland' Duda is helping Ukraine, Orban is bombing it.",0.95,1,1,1,True
Ukraine,EN05,Other,1511384202117324804,@vonderleyen Zelensky has praised Britain's support for Ukraine and castigated Germany and France. Germany has made itself a slave to Russian gas and has partially financed the invasion. Your 5th package is offset by the actions of Germany and France. EU sanctions on Poland haven't helped.,Zelensky has praised Britain's support for Ukraine and castigated Germany and France. Germany has made itself a slave to Russian gas and has partially financed the invasion. Your 5th package is offset by the actions of Germany and France. EU sanctions on Poland haven't helped.,0.95,1,1,1,True
Ukraine,EN04,True,1509710702381993985,"PolitiFact | No, this isn’t a photo of a Russian tank for sale on eBay https://t.co/jW3j06LKjy","PolitiFact | No, this isn’t a photo of a Russian tank for sale on eBay",0.95,1,1,1,True
Ukraine,EN04,True,1502973099213524999,Ukrainians are not selling captured Russian tank on eBay https://t.co/UBTbi3YcMJ,Ukrainians are not selling captured Russian tank on eBay,0.95,1,1,1,True
Ukraine,EN05,Other,1511230070932877317,@trilatus @JustmeAnybody @lapatina_ I will always be grateful for Poland's position on Ukraine and all the effort they've put into helping us through accepting millions of refugees and calling for tougher actions on Russia. Orban hasn't even done 1% for us and Zelensky made sure to say how we feel clearly.,I will always be grateful for Poland's position on Ukraine and all the effort they've put into helping us through accepting millions of refugees and calling for tougher actions on Russia. Orban hasn't even done 1% for us and Zelensky made sure to say how we feel clearly.,0.95,1,1,1,True
Ukraine,EN09,True,1502999785174978563,"@AdamKinzinger Same guy that thought the Ghost of Kiev was real AND was Sam Hyde, who wears glasses and was wearing glasses in the photoshopped pic Adam tweeted.

A House Rep who’s Air Force who doesn’t know pilots can’t wear glasses. 

Adam is not a smart man, not someone to take advice from.","Same guy that thought the Ghost of Kiev was real AND was Sam Hyde, who wears glasses and was wearing glasses in the photoshopped pic Adam tweeted. A House Rep who’s Air Force who doesn’t know pilots can’t wear glasses. Adam is not a smart man, not someone to take advice from.",0.8827200000000001,1,1,1,True
Ukraine,EN01,False,1499709457638510595,Ok one more time THE DEEP STATE HAS THERE OWN BLACK OPS ARMYS YES ARMYS PAID FOR WITH YOUR TAX DOLLARS NEO NAZI GROUPS THERE KILLING CITIZENS IN UKRAINE THE EMBASSY OF THE RUSSIAN FEDERATION IN CANADA PUT THIS STATEMENT OUT !!,Ok one more time THE DEEP STATE HAS THERE OWN BLACK OPS ARMYS YES ARMYS PAID FOR WITH YOUR TAX DOLLARS NEO NAZI GROUPS THERE KILLING CITIZENS IN UKRAINE THE EMBASSY OF THE RUSSIAN FEDERATION IN CANADA PUT THIS STATEMENT OUT !!,0.95,1,1,1,True
Ukraine,EN01,Other,1511162327726493700,"Canada must make our stance on Russia's ethnic cleansing of Ukraine clear.

Expel the Russian ambassador immediately and shutter the Russian embassy, and give Ukraine every weapon we can muster.","Canada must make our stance on Russia's ethnic cleansing of Ukraine clear. Expel the Russian ambassador immediately and shutter the Russian embassy, and give Ukraine every weapon we can muster.",0.95,1,1,1,True
Ukraine,EN06,Other,1511493732478210054,The $120 billion global grain trade is being redrawn by Russia's war in Ukraine - Bloomberg #weat $weat  https://t.co/yxDT8VlOVp,The $120 billion global grain trade is being redrawn by Russia's war in Ukraine - Bloomberg weat $weat,0.95,1,1,1,True
Ukraine,EN02,Other,1511486340147269636,"The UN Security Council gathered on Tuesday to address allegations that Russia committed “war crimes” in recent attacks in Bucha, Ukraine ⤵️ https://t.co/GKRgtOBhQn","The UN Security Council gathered on Tuesday to address allegations that Russia committed “war crimes” in recent attacks in Bucha, Ukraine ⤵️",0.95,1,1,1,True
Ukraine,EN03,False,1510921363246174213,@DPJHodges Ukraine has been shelling civilians in Donbas for eight years - we supported that. We also support genocide in Yemen and other places and turn a blind eye to it in others.,Ukraine has been shelling civilians in Donbas for eight years - we supported that. We also support genocide in Yemen and other places and turn a blind eye to it in others.,0.95,1,1,1,True
Ukraine,EN03,Other,1511017162156224524,Bucha is a line that was crossed. The West needs to flood Ukraine with the best weapons to defeat Russia in the Donbas and on the Black Sea. Let Ukraine become the graveyard of Russia and Putin. We cannot allow this genocide to stand unanswered. https://t.co/NRMpf49SJA,Bucha is a line that was crossed. The West needs to flood Ukraine with the best weapons to defeat Russia in the Donbas and on the Black Sea. Let Ukraine become the graveyard of Russia and Putin. We cannot allow this genocide to stand unanswered.,0.95,1,1,1,True
Ukraine,EN04,Other,1511461775065157637,"IMAGE of a Ukrainian soldier in front of a captured Russian T72B3 tank, and another one that went for a swim in supposedly in the Kherson area. #Ukraine #Russia #Putin #UkraineUnderAttack #PutinsWar https://t.co/twXHePWmLr","IMAGE of a Ukrainian soldier in front of a captured Russian T72B3 tank, and another one that went for a swim in supposedly in the Kherson area. Ukraine Russia Putin UkraineUnderAttack PutinsWar",0.95,1,1,1,True
Ukraine,EN05,Other,1511301709372567556,"#HRC ""liberals"" are very Trump-like
They snuggle up to Poland a country hanging on to their EU membership by a thread.
Embrace Zelensky who has vast amounts of money hidden off-shore. 
And cheer for neo-Nazis in Ukraine.

Because the game-show guy beat HRC &; made nice with Putin?","HRC ""liberals"" are very Trump-like They snuggle up to Poland a country hanging on to their EU membership by a thread. Embrace Zelensky who has vast amounts of money hidden off-shore. And cheer for neo-Nazis in Ukraine. Because the game-show guy beat HRC &; made nice with Putin?",0.95,1,1,1,True
Ukraine,EN02,Other,1511429419663036422,@BeauTFC Epic. Russia's MOD will sooner put out a claim that 'new update to Ukraine's Stugna OS allows emulation of Arma 3 on it's hardware' than admit this loss 🤣,Epic. Russia's MOD will sooner put out a claim that 'new update to Ukraine's Stugna OS allows emulation of Arma 3 on it's hardware' than admit this loss 🤣,0.95,1,1,1,True
Ukraine,EN01,False,1499467787147882505,#Russia #Embassy in #Canada released a #Statement on #Ukraine https://t.co/uddyR9wywT,Russia Embassy in Canada released a Statement on Ukraine,0.95,1,1,1,True
Ukraine,EN06,Other,1503485493752832001,"Real bravery in the times of war is not about hyping with a piece of paper.

If that woman was allowed to pull that off (and at russian scumbag channels nothing happens without permission), and if she is still alive - be sure that you witnessed a meticulously staged performance. https://t.co/4Qn54D7H6k","Real bravery in the times of war is not about hyping with a piece of paper. If that woman was allowed to pull that off (and at russian scumbag channels nothing happens without permission), and if she is still alive - be sure that you witnessed a meticulously staged performance.",0.95,1,1,1,True
Ukraine,EN02,True,1498912125993230336,"[✘] “Russia vs Ukraine”.
[✔] UNRELATED to Russia or Ukraine. 

The shared video is from the Arma 3 game. Videos of Arma 3 appear on events related to military tensions, the previous false claim was related to tensions between China and Taiwan. 

#FactCheck #DigitalLiteracy https://t.co/N9k75Qmt4n","[✘] “Russia vs Ukraine”. [✔] UNRELATED to Russia or Ukraine. The shared video is from the Arma 3 game. Videos of Arma 3 appear on events related to military tensions, the previous false claim was related to tensions between China and Taiwan. FactCheck DigitalLiteracy",0.95,1,1,1,True
Ukraine,EN10,False,1498752875920789509,"@ThePollLady https://t.co/a1O5cxm1n5
In an act of admirable courage Putin has reportedly banned Jacob Rothschild and his banking cartel family from entering Russian territory “under any circumstances"".","In an act of admirable courage Putin has reportedly banned Jacob Rothschild and his banking cartel family from entering Russian territory “under any circumstances"".",0.95,1,1,1,True
Ukraine,EN04,False,1504604513847713794,"Has someone seen a Russian tank for sale on @ebay? 
 is for a party.",Has someone seen a Russian tank for sale on ? is for a party.,0.9148,1,1,1,True
Ukraine,EN06,Other,1511493683568390150,"War in Ukraine
·
LIVE
Zelenskyy asks UN Security Council to remove Russia or ‘dissolve’ and reform
https://t.co/k81fWaeKpu",War in Ukraine · LIVE Zelenskyy asks UN Security Council to remove Russia or ‘dissolve’ and reform,0.95,1,1,1,True
Ukraine,EN08,Other,1511491286360072196,Shall we consider Putin’s actions with Hitler or ? Russia has been evilest and surprisingly unprofessional in their invasion of Ukraine 🇺🇦 https://t.co/kMnnqoo7q8,Shall we consider Putin’s actions with Hitler or ? Russia has been evilest and surprisingly unprofessional in their invasion of Ukraine 🇺🇦,0.95,1,1,1,True
Ukraine,EN05,Other,1511256298238750721,"Zelensky: As a dictator, Putin wants to annex Ukraine and destroy our independence. His eyes are gone; it does not recognize civil-military-children-women.
#Ukrania #Russia #Putin #USA #China #Turkey #Belarus #Poland https://t.co/tO8QpFQeN8","Zelensky: As a dictator, Putin wants to annex Ukraine and destroy our independence. His eyes are gone; it does not recognize civil-military-children-women. Ukrania Russia Putin USA China Turkey Belarus Poland",0.95,1,1,1,True
Ukraine,EN02,Other,1511483100169216001,@91Mbemm @RT_com BREAKING NEWS: Vladimir Putin has been classified a WAR CRIMINAL by both the United Nations &; Amnesty International. We the people of the world &; Ukraine now seek justice against Hitler/Stalin/Putin &; his oligarchs who bomb children in Syria &; Ukraine. https://t.co/s0wgbygk6k,BREAKING NEWS: Vladimir Putin has been classified a WAR CRIMINAL by both the United Nations &; Amnesty International. We the people of the world &; Ukraine now seek justice against Hitler/Stalin/Putin &; his oligarchs who bomb children in Syria &; Ukraine.,0.95,1,1,1,True
Ukraine,EN01,True,1499437071332691969,"The Russian Embassy in Canada said ""the Russian army does not occupy Ukrainian territory."" That’s not just debunked by media reports but by the Russian government’s own statements. https://t.co/OAs9Om5CRI","The Russian Embassy in Canada said ""the Russian army does not occupy Ukrainian territory."" That’s not just debunked by media reports but by the Russian government’s own statements.",0.95,1,1,1,True
Ukraine,EN01,Other,1511124367597395969,@JustinTrudeau Justin can we PLEASE Kick the Russian Embassy and staff out of Canada. Letting them stay gives them legitimacy that they are not entitled to. Russia is a rouge state responsible for multiple war crimes and should be treated as such. Thanks in advance.,Justin can we PLEASE Kick the Russian Embassy and staff out of Canada. Letting them stay gives them legitimacy that they are not entitled to. Russia is a rouge state responsible for multiple war crimes and should be treated as such. Thanks in advance.,0.95,1,1,1,True
Ukraine,EN08,True,1510682058263511040,A Time cover showing Putin with Hitler’s mustache isn’t real https://t.co/dMfiaN5one,A Time cover showing Putin with Hitler’s mustache isn’t real,0.93952,1,1,1,True
Ukraine,EN05,False,1507403071814471683,"@Quicktake ""People"" who dumped corrupt and underdeveloped Ukraine just like Zelensky who is hiding in Poland.

https://t.co/eIgMP8vnGc","""People"" who dumped corrupt and underdeveloped Ukraine just like Zelensky who is hiding in Poland.",0.95,1,1,1,True
Ukraine,EN04,True,1502311411115913221,Fake Posts On Ukrainians Selling Russian Tank On eBay Go Viral https://t.co/4xXZ8XWTWb,Fake Posts On Ukrainians Selling Russian Tank On eBay Go Viral,0.95,1,1,1,True
Ukraine,EN02,True,1499723858303238145,"A Facebook page started a live stream claiming to show several combat footage from the Russia-Ukraine war. As #VERAfied, this is false. It showed clips from Arma 3, a video game on military warfare. #UkraineFacts

Read the #VERAFilesFactCheck story here: https://t.co/kjIQyvvE2Y https://t.co/J1y6IRiAvP","A Facebook page started a live stream claiming to show several combat footage from the Russia-Ukraine war. As VERAfied, this is false. It showed clips from Arma 3, a video game on military warfare. UkraineFacts Read the VERAFilesFactCheck story here:",0.95,1,1,1,True
Ukraine,EN02,Other,1511490921149472768,"In U.N. speech, Ukraine's Zelenskiy accuses Russia of worst war crimes since WW2-Reuters [Zelensky’s  video, shown to the UN today showed sickening images of men, women and children burned, raped and mutilated. Russia said they have killed no civilians!] https://t.co/TVFswCzyUp","In U.N. speech, Ukraine's Zelenskiy accuses Russia of worst war crimes since WW2-Reuters [Zelensky’s video, shown to the UN today showed sickening images of men, women and children burned, raped and mutilated. Russia said they have killed no civilians!]",0.95,1,1,1,True
